carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
111884981.02991806,125853298.90795755,131168194.73569943,123917430.81407167,114338787.86099122,101524398.79033343,91402179.4492463,104798906.45128846
111885006.25667349,125853134.93735312,131168223.9640185,123917495.47856633,114338809.37698062,101524393.66972896,91402083.39479949,104798873.90413372
111885030.944435,125853180.71235532,131168255.48497634,123917394.27905302,114338801.04299451,101524476.04189703,91402029.67117505,104798840.19578335
111885059.7927121,125853275.60494293,131168250.89569391,123917500.55954139,114338833.47976314,101524348.2401772,91402113.50406776,104798833.81874743
111885041.43896848,125853260.50111786,131168226.36026394,123917520.63817969,114338802.07433715,101524442.28216797,91402074.36534484,104798919.44176841
111885060.94063549,125853232.63825974,131168136.29018861,123917397.24977504,114338801.93787098,101524406.18095613,91402105.38788259,104799015.71005535
111885057.3067723,125853201.27054477,131168214.8776456,123917550.91153783,114338796.8705133,101524375.90264617,91401997.81043023,104798844.6785266
111885111.13194937,125853266.40932879,131168165.50647399,123917592.7462309,114338731.22376212,101524511.88674027,91401995.0580304,104798924.80201676
111885003.86291403,125853274.20870544,131168189.3471951,123917500.2062933,114338809.65955913,101524382.80529046,91401869.34724426,104798889.40898195
111885072.26226701,125853232.89435251,131168188.5057848,123917390.18679017,114338811.70445266,101524370.51680396,91402077.6723663,104798909.477298
111885093.60662287,125853220.67002709,131168222.7766464,123917378.39354649,114338851.09470096,101524373.779237,91401997.66402596,104798788.71255481
111885103.87542191,125853266.37263928,131168347.58512028,123917558.12638062,114338763.41028813,101524420.21407214,91402045.16920856,104798874.93761072
111884955.89024985,125853186.23060241,131168152.47049782,123917481.96534069,114338721.92009275,101524362.34766321,91401998.72934146,104798833.62287568
111885088.75685355,125853211.26045296,131168207.49342123,123917465.9042478,114338709.66411456,101524416.72648786,91402021.70398562,104798796.6065662
111885159.84071523,125853178.55047937,131168249.75876538,123917497.15885486,114338812.35856836,101524476.69268076,91402076.85838203,104798810.50039117
111885026.51333816,125853190.40245372,131168119.87251182,123917474.07167256,114338911.61931461,101524341.01682045,91401993.86288027,104798809.21530117
111885065.32478236,125853186.68568596,131168255.99190414,123917518.00247964,114338794.93719654,101524373.48724893,91401989.34274633,104798917.94979921
111885028.92870776,125853193.051145,131168258.44181737,123917437.15529267,114338742.17787504,101524309.22512674,91402094.73674077,104798869.64815043
111885000.41859712,125853202.57637572,131168169.53869604,123917453.29470217,114338756.90522301,101524353.36540863,91402053.03531902,104798802.77526048
111885011.14226627,125853200.74642296,131168224.93208532,123917500.4486698,114338797.65400347,101524503.58951199,91402113.99656443,104798841.14945203
111885137.84400287,125853272.47074082,131168247.48064995,123917505.38601753,114338708.20133856,101524399.26099643,91402098.76839314,104798758.11554582
111885052.65405945,125853151.56761111,131168132.5630718,123917503.11411981,114338770.39735636,101524362.12761478,91402086.54272272,104798843.49756244
111885034.3741561,125853228.84717183,131168355.30216889,123917492.73766561,114338845.62082489,101524477.08793542,91402054.72701295,104798943.27474143
111884967.02921492,125853171.10009299,131168279.73009793,123917409.6317455,114338840.83599141,101524379.20772262,91402113.2257549,104798833.8267892
111885034.86981782,125853176.24707884,131168156.04206581,123917500.04000454,114338761.18367359,101524395.37674013,91402065.8562158,104798745.17458375
111885090.85774866,125853170.3593749,131168240.29731552,123917588.51814073,114338816.88965262,101524299.64659348,91402071.77073868,104798818.25063215
111884987.00697336,125853280.37781681,131168219.7554047,123917515.07140402,114338759.99117959,101524384.94668955,91402114.45027184,104798860.98832236
111884937.9042079,125853216.3869225,131168209.18139738,123917540.00077178,114338744.78759451,101524329.72610053,91402031.72945392,104798858.1037112
111885090.97782375,125853173.15771121,131168135.9965129,123917422.03680778,114338809.52647287,101524322.79363555,91402065.92664291,104798804.32562315
111885068.92193773,125853192.19718179,131168270.8598966,123917497.14745249,114338892.00763223,101524425.29956937,91402048.53248474,104798857.6250773
111885061.89290425,125853122.27718338,131168199.23404253,123917504.36794312,114338707.54953797,101524390.34949586,91402016.43427332,104798848.44922964
111885028.747707,125853257.72495164,131168221.4910059,123917375.42183578,114338834.63991907,101524319.9971474,91402130.46135153,104798792.16815881
111885086.82759216,125853203.99073292,131168278.89638744,123917467.58653618,114338792.56762706,101524389.79414275,91402101.47185013,104798922.93224946
111885005.73793265,125853195.87795302,131168254.96353419,123917511.07627952,114338739.64445528,101524408.73965193,91402005.52328844,104798895.97075118
111885059.05243914,125853283.2911762,131168298.10538036,123917511.83212389,114338698.9586795,101524339.30623181,91401976.06223628,104798950.58399837
111885105.0099696,125853209.00895397,131168118.39624189,123917466.92110094,114338773.76366791,101524382.20385952,91402037.94208811,104798945.97109188
111885083.6559498,125853278.10796575,131168182.62561798,123917520.93347745,114338795.09970047,101524260.91899285,91402037.82196149,104798802.95213374
111885158.14549206,125853200.61841853,131168233.0325726,123917462.24383499,114338920.20844321,101524282.47671568,91401934.78412907,104798851.9509889
111885005.7283508,125853176.15368834,131168297.97845227,123917508.58509555,114338774.36001356,101524370.94707367,91402105.08039024,104798918.19022521
111885098.40114665,125853191.31693764,131168208.42448242,123917477.30816738,114338714.25324324,101524472.97865982,91402140.94500588,104798923.47309339
111884986.8532005,125853194.56052768,131168161.818602,123917528.48442425,114338768.54021879,101524438.33843769,91402072.93789959,104798922.97764848
111885085.5505175,125853142.83109196,131168317.99401389,123917364.10032502,114338756.21342522,101524374.16665262,91402089.12762508,104798794.03503534
111885052.39955921,125853157.7817886,131168220.33673431,123917588.49903287,114338790.23610744,101524437.2631012,91402082.52778591,104798938.68948525
111885107.00123537,125853232.44018966,131168130.03476098,123917518.05444519,114338800.34221077,101524379.77213329,91402078.928548,104798827.83135264
111885099.84620625,125853340.86947656,131168253.72949187,123917486.39177302,114338770.18456557,101524462.39519204,91402133.98748009,104798863.65757017
111885046.40305556,125853110.1881409,131168314.87252781,123917563.07282092,114338737.72243676,101524411.1367043,91402106.6200686,104798866.96027151
111884982.47050184,125853315.67207426,131168184.7054976,123917546.251269,114338779.94007312,101524451.92939357,91402075.89591114,104798884.42410456
111885093.37861605,125853268.67192325,131168327.07861826,123917503.77754366,114338842.17613113,101524449.1175809,91402077.40410532,104798898.79883035
111885107.69745795,125853190.83697443,131168255.4192503,123917381.51628518,114338807.03036392,101524369.54414107,91402063.04186083,104798877.02210681
111885088.1509648,125853241.21359085,131168238.136822,123917519.5201325,114338811.59950851,101524405.97706278,91401948.96154146,104798861.19770269
111885088.63469888,125853247.5099135,131168212.3225228,123917545.6411514,114338860.705933,101524363.8105537,91402091.2988777,104798879.86108892
111885038.4447596,125853248.46591157,131168176.2904657,123917516.59976958,114338777.14113282,101524364.05577658,91402148.63950877,104798841.19108507
111884984.63047929,125853278.78339899,131168247.55987546,123917453.5608557,114338829.78430142,101524372.53780988,91402083.55448128,104798879.20334648
111885057.49688664,125853281.25410199,131168250.2249551,123917492.88752666,114338755.95847103,101524393.01159354,91402061.86778864,104798849.85016924
111885054.31577094,125853210.32951617,131168182.06900229,123917495.79391198,114338790.85476366,101524335.0232826,91402073.5531808,104798842.41134879
111885023.02107635,125853163.68602046,131168312.60668793,123917442.50537239,114338975.03178795,101524525.26547787,91402103.33150658,104798820.95159787
111885079.020323,125853232.67620714,131168187.1208756,123917488.5192444,114338746.90254396,101524343.70621333,91402159.81998032,104798890.03317448
111885033.07811196,125853237.2696939,131168174.94335815,123917532.60980973,114338882.32658003,101524343.66742314,91402042.4992167,104798865.62598398
111885080.81317955,125853145.6700821,131168269.43281873,123917506.29939233,114338758.44743004,101524411.95350674,91402089.68806773,104798843.1706186
111884974.07572632,125853170.07138093,131168193.64267522,123917534.31210943,114338723.08012399,101524467.57405074,91402024.9463676,104798881.96024378
111885118.86866848,125853270.60985638,131168190.34324428,123917489.61288579,114338859.36731076,101524357.25841564,91401989.97269596,104798882.73725855
111885085.04842713,125853246.02402134,131168214.9028324,123917498.1986457,114338739.6557242,101524399.50144994,91401981.21942066,104798767.45899472
111884999.18304181,125853234.21006496,131168209.5777679,123917449.1180724,114338761.5191015,101524358.3051844,91402040.80997747,104798856.54488675
111884988.37300321,125853160.37246375,131168241.9410469,123917508.56809603,114338824.69501789,101524375.51005822,91402075.46563883,104798914.21651952
111885047.14719917,125853261.28085722,131168207.14739029,123917483.07033488,114338746.67641601,101524397.75436392,91402114.62026455,104798786.69247489
111885030.1917187,125853189.71335928,131168237.84767157,123917555.2607872,114338812.61006136,101524375.7046659,91402006.88527563,104798928.74218766
111885045.576235,125853173.92784826,131168288.47094436,123917410.54970665,114338809.6955071,101524444.81458372,91402044.6714227,104798784.20346646
111885086.63506968,125853156.12488243,131168111.47809066,123917461.72089846,114338826.99404237,101524336.96051356,91402047.51881315,104798851.03542596
111885095.17397098,125853228.7656803,131168230.30194722,123917488.09318522,114338720.367238,101524429.13834447,91402053.22817497,104798739.73892039
111885025.9869042,125853113.064819,131168234.69278315,123917501.35512766,114338793.71807638,101524442.00706598,91402017.08079226,104798826.33929116
111885011.89193507,125853202.0431788,131168246.80458447,123917410.05605565,114338854.55297165,101524398.8426818,91402013.28373899,104798869.74873585
111885045.40611991,125853265.40460521,131168257.1078612,123917574.6467204,114338772.59194434,101524461.78259616,91402102.61394168,104798866.75816815
111885117.33079931,125853245.43263495,131168228.24847583,123917540.72499666,114338684.04044954,101524374.60072829,91401973.6196799,104798783.36482233
111884993.4576579,125853228.54930727,131168243.04258204,123917418.77234185,114338830.41301309,101524450.17275432,91402068.05369483,104798996.43149598
111885075.05483072,125853209.19727115,131168188.50825869,123917505.81274699,114338839.97202109,101524343.23863944,91402132.61894059,104798821.57998098
111885082.92854658,125853292.87486875,131168160.75876908,123917398.77540936,114338833.35447372,101524371.48089667,91402016.61363024,104798950.52261879
111885034.01923144,125853199.12583587,131168203.85664721,123917570.30304088,114338798.99104598,101524420.72473428,91401970.31955358,104798755.44224127
111885099.16140401,125853183.84547918,131168212.8022398,123917541.21382776,114338718.9536208,101524394.497688,91402088.83924937,104798934.6348791
111885024.8407523,125853248.26470476,131168261.59195372,123917501.85289249,114338790.46405274,101524431.14724287,91402098.97877714,104798758.60219046
111885079.31873338,125853265.20262024,131168275.98806708,123917454.49132629,114338817.19141228,101524354.82626241,91402086.37064372,104798885.16659519
111885139.20503889,125853209.44942588,131168264.42086698,123917475.24932584,114338785.61275199,101524414.66740946,91402106.81746593,104798774.17855915
111885070.9616881,125853228.14285871,131168271.35961932,123917519.25575584,114338778.39821331,101524423.03477126,91402131.21268499,104798861.02050593
111885042.72159725,125853270.36383568,131168301.46638353,123917361.37052903,114338828.5664679,101524457.9558072,91402088.77400288,104798815.6840912
111885103.9898476,125853299.70805459,131168295.90279837,123917446.89017422,114338790.53898248,101524327.4531687,91402116.28265102,104798831.35227221
111885195.01978996,125853319.5170341,131168180.60366516,123917392.45127076,114338731.62150335,101524297.01089168,91402035.90481076,104798929.9549509
111885115.5578493,125853208.23676813,131168207.99101268,123917491.28677335,114338742.50442745,101524336.14142838,91402119.67770901,104798886.4529645
111885050.66747195,125853306.29317616,131168217.39198102,123917456.60650347,114338843.47228569,101524461.36356276,91402063.69724911,104798808.06392086
111884951.05635762,125853207.56010485,131168265.48794906,123917425.91503567,114338769.57707025,101524382.407488,91402081.7586907,104798771.43037075
111885082.36754017,125853271.5120218,131168237.21037678,123917513.20573577,114338832.24855843,101524382.3577545,91402045.07260507,104798775.99742784
111885024.21459067,125853213.29174729,131168207.03118855,123917430.10730305,114338769.21241246,101524343.90420981,91401968.41319309,104798795.41056009
111885128.18907368,125853244.85292771,131168225.37864721,123917533.94462737,114338797.5129145,101524445.21858212,91402091.97480476,104798938.13798118
111885027.0971395,125853258.53993689,131168162.3959504,123917471.09597693,114338774.62418069,101524449.89467159,91402080.85287678,104798856.47563599
111885056.76137356,125853289.72970669,131168200.18168311,123917433.95503983,114338873.88296428,101524389.21363711,91402050.11773033,104798850.46688677
111885001.4987864,125853127.77304511,131168167.49350668,123917539.7190008,114338817.33594252,101524370.29238634,91401994.1729151,104798847.03876723
111885076.19109176,125853230.26378682,131168213.10065576,123917501.29298839,114338732.88517757,101524330.65262173,91402036.53333263,104798864.29487164
111885040.93296246,125853313.1465703,131168150.7369228,123917509.57626727,114338765.39363949,101524470.52592956,91402063.25709932,104798819.50458926
111884950.77118719,125853223.0742972,131168240.1044675,123917470.33727671,114338836.1806061,101524410.17338018,91401992.12619208,104798837.88077918
111885073.56923498,125853174.43229198,131168141.70416419,123917522.21665314,114338738.4828688,101524524.95352888,91402125.32236293,104798876.05364661
111885115.27625051,125853212.19372874,131168184.48651528,123917449.41675536,114338760.14942919,101524414.097042,91402005.96293975,104798841.37185778
111885066.72443107,125853126.4307805,131168220.01919894,123917412.75450078,114338787.56177078,101524460.90252529,91402052.28572004,104798814.67517525
111885079.10078058,125853227.58493395,131168262.63994782,123917529.72544697,114338793.64644572,101524397.75811647,91402069.64752744,104798774.1396394
111885070.97999488,125853143.67055906,131168195.91700993,123917491.2732272,114338736.15113685,101524320.66159236,91402119.35619374,104798931.03897509
111884872.23924537,125853173.53938909,131168333.33678833,123917471.67644711,114338802.1904882,101524429.66076036,91402001.48680715,104798899.92850985
111884998.86113326,125853265.43897271,131168216.1529814,123917453.09558575,114338764.54586151,101524334.42477296,91402067.56852256,104798888.37387913
111885071.54534082,125853194.46620706,131168192.69559373,123917517.61867833,114338823.51997757,101524386.48938386,91402033.08533102,104798798.67185889
111884999.77871272,125853203.88502385,131168234.4150281,123917456.62315583,114338741.97415341,101524399.77582714,91402150.24314307,104798833.12818989
111884977.5332136,125853153.61392267,131168234.7334668,123917626.81109618,114338882.73636621,101524383.45168953,91402083.57258083,104798919.73866387
111885094.45899625,125853297.1947601,131168185.74736033,123917503.73056631,114338769.38458101,101524394.02581486,91402008.41908579,104798780.05722487
111885021.14679936,125853258.39602908,131168191.98929042,123917412.46923873,114338857.1850104,101524490.87907422,91402139.52893594,104798848.96001506
111885054.26141511,125853204.3952293,131168159.27242546,123917480.98593228,114338766.02637902,101524490.00660098,91402075.1715825,104798864.16411877
111885065.31404036,125853213.5424649,131168200.06752181,123917532.26936829,114338760.12331606,101524345.60968652,91402094.97102611,104798912.29798587
111885036.39922291,125853174.39018993,131168241.68453373,123917457.02508283,114338765.18717983,101524427.56314436,91402041.26830429,104798909.23954727
111884989.43549517,125853176.55200419,131168206.72671154,123917466.89395799,114338747.0405337,101524407.15870084,91402115.1074186,104798886.67207934
111885090.2258365,125853246.66089095,131168191.33434805,123917470.4939542,114338776.4866423,101524417.92410976,91402059.38621004,104798736.05079648
111885075.8022816,125853292.31910944,131168272.10888076,123917453.25715198,114338846.0576314,101524478.65867098,91402099.16695386,104798946.47801761
111885126.86620495,125853137.70826602,131168254.18479982,123917424.14488085,114338786.68334255,101524439.20193131,91402037.79422483,104798871.28326586
111885108.7642068,125853196.11589712,131168173.06875898,123917526.75652017,114338802.10719879,101524388.68849708,91402025.59320769,104798853.04530726
111885067.21497877,125853208.72564203,131168273.87003559,123917472.89840691,114338718.70636773,101524351.97340038,91402069.64717239,104798958.12872891
111884984.41991498,125853241.73316526,131168270.56911251,123917389.71466471,114338739.63051158,101524402.47096264,91402075.93894228,104798804.26408619
111885064.65176632,125853169.03018688,131168194.07621385,123917526.08140647,114338727.65475833,101524354.6053171,91402077.83394168,104798952.22561294
111884982.12505174,125853221.34181066,131168213.268881,123917495.64419812,114338744.44893694,101524415.65532322,91402029.31437235,104798914.92551412
111885018.2899763,125853237.20952976,131168216.11349894,123917571.0812057,114338820.53051251,101524459.27230173,91402082.8926686,104798867.06010272
111885065.81775367,125853273.7964171,131168321.13765408,123917330.32599767,114338825.02781095,101524339.57706912,91402101.5657683,104798911.75281648
111885101.08097036,125853282.09301995,131168184.04735236,123917507.95013402,114338856.10886127,101524383.45427966,91402106.57999235,104798850.41708088
111885108.6670733,125853264.21650298,131168249.24508877,123917453.20785862,114338799.59218831,101524378.50209354,91402024.48162912,104798821.62434103
111885058.35422702,125853197.32793576,131168231.37401412,123917376.57569547,114338779.9087277,101524366.679457,91402059.11919318,104798876.99884087
111884987.94488369,125853261.51045798,131168230.894753,123917463.0920813,114338779.47455552,101524276.9861909,91402075.43292484,104798848.4461959
111885062.33277185,125853157.722931,131168296.59600067,123917489.6836684,114338847.03748877,101524389.0807324,91402059.21704128,104798857.891043
111885068.02125424,125853212.37779038,131168151.37809092,123917437.18440893,114338806.78944738,101524443.0586689,91402030.42805445,104798832.14277449
111885137.91808295,125853257.87489992,131168186.3797714,123917481.72804204,114338704.98280458,101524415.78204063,91402037.82528633,104798847.86916289
111884990.58062539,125853124.43604286,131168175.08450407,123917402.95214579,114338888.5997296,101524397.77915701,91402020.48000927,104798891.82935919
111885092.87715802,125853302.29009831,131168327.74664316,123917476.40236165,114338731.01389904,101524413.99772085,91402113.38500942,104799018.3857424
111885125.41300043,125853186.943796,131168187.55889297,123917440.87727003,114338796.4133028,101524439.51823288,91402025.83429004,104798872.41827166
111884933.53943518,125853168.24950053,131168229.59241638,123917447.98941565,114338794.6207492,101524251.49325897,91402058.57627535,104798878.5924113
111885020.54239257,125853250.47271733,131168133.53517932,123917474.93463947,114338714.70035902,101524372.80828649,91401940.6259132,104798944.54140252
111884948.44577342,125853181.09932537,131168211.83797458,123917424.60914275,114338719.72156864,101524389.87377545,91402063.91092661,104798775.05593015
111885118.84051242,125853285.28367907,131168225.91603126,123917448.37695976,114338717.44795564,101524485.45587699,91402022.09183261,104798833.68862309
111885029.31488532,125853163.4564167,131168281.29060002,123917509.04324387,114338752.45497002,101524412.34588364,91402126.60417028,104798819.74566059
111885098.95484804,125853287.62023522,131168180.49054657,123917527.11147857,114338719.99699292,101524458.35967283,91402108.30461256,104798924.18794121
111885106.00350986,125853216.88035901,131168179.61173071,123917445.1345684,114338710.14278373,101524349.94541556,91401983.54891242,104798875.1032283
111884966.29070252,125853198.99505007,131168223.2576017,123917529.9292902,114338775.4494503,101524502.09257023,91401928.422463,104798807.81270841
111885145.67735632,125853154.42172241,131168161.17334008,123917434.1149495,114338755.93825617,101524376.75745332,91402018.79780458,104798803.47454464
111885025.54890111,125853232.62480807,131168228.87683624,123917425.44917622,114338873.57467915,101524452.4319799,91402141.86802289,104798882.58132821
111885092.42739739,125853260.24736997,131168263.07242166,123917424.83027127,114338846.22174747,101524437.19903842,91402028.28717488,104798949.38054945
111885140.01956357,125853270.58972108,131168166.80697717,123917585.16882014,114338773.94265017,101524363.7293701,91402065.02491127,104798882.24748595
111885111.21296377,125853180.93085217,131168220.82228185,123917614.65463895,114338861.20414668,101524428.96447358,91402162.54506767,104798915.3600516
111885041.95059451,125853307.79134375,131168285.94434004,123917448.07398099,114338742.83286542,101524452.66682215,91402027.07997864,104798892.84953752
111885038.0160661,125853262.27031031,131168229.84156543,123917368.9240932,114338717.19183405,101524324.84945588,91402094.83294421,104798833.6239042
111885079.88280453,125853208.17948636,131168196.75770143,123917344.3671612,114338764.34234229,101524453.86902028,91402101.01313089,104798890.40873285
111885013.59273757,125853203.14864838,131168180.48235267,123917525.90104675,114338762.46063007,101524370.3003808,91402117.67099439,104798824.54622597
111885091.36781661,125853205.3018991,131168244.81638013,123917427.28832489,114338760.80115049,101524319.1142149,91402083.13041832,104798863.08956464
111885058.90768394,125853296.84093015,131168229.24304307,123917447.14429954,114338820.45658572,101524447.58829305,91402016.10884167,104798849.72028793
111885107.29494241,125853287.20858805,131168190.65315163,123917538.04855275,114338801.48842232,101524328.24061528,91402036.534067,104798782.77336416
111885031.38007775,125853225.20201771,131168127.63078219,123917459.21268156,114338766.49605854,101524396.52513278,91402077.69964586,104798810.63337778
111885067.34369992,125853270.21909828,131168252.93355504,123917452.64549874,114338767.01243839,101524421.48986693,91402086.2328685,104798891.77273883
111885003.98637353,125853212.84010616,131168247.14650401,123917419.11676167,114338778.15931703,101524380.17511097,91402022.97073512,104798826.47607166
111885019.64009029,125853257.03939117,131168264.28702255,123917582.47582088,114338945.1953249,101524425.28108156,91402059.35415795,104798763.18232343
111885012.38265961,125853269.4348489,131168163.02456814,123917539.4283526,114338768.27173446,101524439.93571185,91402066.71587527,104798851.81239107
111885087.74824202,125853278.54521097,131168376.21876416,123917540.93933167,114338846.16288899,101524463.8464788,91401993.949485,104798856.45155461
111885008.47487627,125853260.52546696,131168178.4720781,123917491.9926802,114338916.91010506,101524454.66874367,91402022.01228489,104798939.50553426
111885032.26261972,125853147.25947498,131168278.65139458,123917488.57249902,114338755.13457778,101524460.14797196,91402026.18856741,104798815.83344382
111885061.34496781,125853141.40237881,131168261.77516544,123917536.36213222,114338749.77149476,101524384.34315382,91402045.02372755,104798913.04856011
111885010.34693469,125853217.52008449,131168224.11150241,123917459.51099826,114338703.72709394,101524459.80091922,91402010.41634172,104798813.78720692
111885044.65527357,125853276.40147981,131168173.84708597,123917550.17322455,114338771.44465166,101524408.61146978,91402157.44788435,104798791.11588238
111885054.48816742,125853135.70177135,131168176.8280011,123917442.0785985,114338782.23685788,101524387.80799644,91402059.56585282,104798906.47634691
111884979.30559115,125853186.49506007,131168197.72825481,123917488.03094283,114338778.08777788,101524397.29087843,91402051.4363065,104798899.38000305
111885050.4953493,125853189.91142109,131168103.00798613,123917470.61718805,114338848.47261977,101524507.31275608,91402097.62737899,104798911.40756385
111885134.31540821,125853197.24219473,131168313.33961837,123917482.6028107,114338793.86181954,101524319.83744945,91402070.1238743,104798847.24061725
111885089.79120345,125853208.17336322,131168226.11262695,123917385.41022702,114338773.39603482,101524471.93788445,91402176.12921415,104798801.88094166
111885042.89396545,125853246.09062622,131168155.60792406,123917408.67251138,114338731.95888954,101524304.11710723,91402060.91794045,104798959.20559025
111885046.25390159,125853209.51535736,131168268.29580197,123917492.08163628,114338778.76611847,101524388.71003489,91402058.46016897,104798808.32794076
111885059.65260115,125853204.16944472,131168196.57706524,123917542.60116541,114338772.48886374,101524442.29335897,91402014.10728349,104798935.15363109
111885084.6149676,125853197.22998336,131168267.03216973,123917447.95896524,114338778.9770684,101524457.52848856,91402041.94470824,104798931.19645531
111885098.27653667,125853273.1990948,131168238.86216836,123917430.92304158,114338816.43332975,101524293.28034009,91402085.48519905,104798877.29663372
111885017.43644074,125853158.80572921,131168276.998468,123917518.51527335,114338800.25730239,101524328.64983207,91402014.55906218,104798926.85510254
111885042.22708648,125853286.75984429,131168264.78683473,123917396.70255232,114338760.42673643,101524491.9605963,91401972.68858138,104798839.81704566
111885061.20001435,125853271.82579607,131168232.08178504,123917622.28073025,114338770.27320558,101524297.15606716,91402069.95973907,104798915.29006954
111885021.84855449,125853215.61398491,131168216.76107396,123917372.97925468,114338731.38364418,101524310.005329,91402040.73209395,104798782.92644833
111885045.91454647,125853229.91681366,131168240.6031969,123917526.66033965,114338915.90307447,101524472.05451639,91402054.02870707,104798945.4578642
111885067.72238739,125853284.58148685,131168260.14895803,123917540.12352103,114338797.93493532,101524426.05798158,91402006.74864551,104798766.29441962
111885017.46110216,125853259.63638735,131168309.48451516,123917435.10912643,114338763.56448062,101524402.54319993,91402038.37528121,104798787.18552265
111884987.38666447,125853260.49036475,131168181.21917747,123917457.32972887,114338767.26037242,101524395.37249406,91402098.50269015,104798904.96614088
111885125.36755687,125853279.3018404,131168232.97456998,123917434.61532299,114338841.25816794,101524493.57250446,91402135.90749891,104798940.52759834
111885003.3775527,125853177.34937416,131168240.28985985,123917440.36583489,114338800.09808916,101524298.49278167,91402012.80882765,104798787.09718296
111885161.95002006,125853154.7455897,131168208.46429178,123917481.36498877,114338763.46933374,101524368.19273375,91402115.54360111,104798965.68569498
111885051.22354737,125853196.74284641,131168206.75063828,123917532.8400897,114338800.85762623,101524288.55736013,91402037.59916605,104798834.22339189
111885156.87907152,125853168.24757867,131168206.75831856,123917476.94956093,114338666.91705355,101524370.13009468,91402056.91416225,104798834.80694015
111885098.35686201,125853228.67111407,131168159.78204426,123917370.6559691,114338900.64705542,101524326.35187578,91402111.23696658,104798839.42862037
111884998.2028009,125853190.4466767,131168331.68528391,123917532.9249569,114338813.50195973,101524304.25746126,91401985.00710316,104798852.69258668
111885097.5298488,125853148.73308912,131168282.54771587,123917440.18865894,114338805.87013638,101524425.09777513,91401994.30273771,104798912.78832133
111884984.73328246,125853268.61254516,131168294.067453,123917514.96299364,114338773.62369582,101524391.99073061,91401979.27986252,104798841.92593159
111884996.52280667,125853245.53119873,131168173.4882807,123917474.3356349,114338760.94927858,101524448.26148424,91402083.94440866,104798891.6528319
111885081.51886275,125853245.13781053,131168187.52807574,123917509.39453112,114338740.36472459,101524404.81376337,91402054.4477974,104798903.79103678
111885049.06759213,125853347.43438457,131168247.60235296,123917468.48259978,114338808.35809587,101524441.89415362,91401997.39600107,104798847.07921879
111885031.32354128,125853255.69229376,131168220.55946441,123917530.95776509,114338803.28454305,101524370.71052168,91401995.29782069,104798822.20257623
111885159.77667908,125853196.5830934,131168166.90396436,123917492.55925266,114338681.02949373,101524280.53928995,91402108.74613596,104798864.67623994
111885079.90778178,125853194.31929196,131168233.5348177,123917527.79300252,114338784.3114994,101524419.30478747,91402032.51138219,104798759.82846166
111885052.29379001,125853164.7622186,131168100.01977968,123917482.48032428,114338852.1535287,101524467.74139144,91402050.82048641,104798865.54433192
111885072.85877448,125853222.65720405,131168260.2132482,123917581.65455823,114338788.97642174,101524449.29561625,91402150.40798377,104798891.40910055
111885011.85204561,125853220.9314625,131168220.71760808,123917394.84184577,114338846.45709145,101524440.77280392,91402063.8734857,104798852.13842598
111885078.07785043,125853220.1087214,131168180.37434658,123917551.19915715,114338793.44512743,101524429.20095684,91402100.18445916,104798732.42804901
111885037.36795178,125853262.56986053,131168235.07364045,123917548.08610375,114338763.70000727,101524391.65382865,91402112.29559919,104798892.38524766
111885056.37854633,125853270.30271667,131168268.9933374,123917470.82735094,114338782.27242291,101524408.93280767,91402042.28953828,104798840.7572081
111885089.69229645,125853259.08708385,131168124.42062217,123917433.38918915,114338796.96266201,101524408.26025122,91402120.69601108,104798889.73827285
111885098.31230655,125853235.15586129,131168192.70041832,123917536.80012603,114338743.57011111,101524440.51888402,91402071.73484673,104798852.7832154
111885034.43675224,125853203.60554437,131168122.94020803,123917462.90415883,114338773.49727122,101524393.38857569,91402036.23184639,104798934.82329112
111885116.09562716,125853216.62723021,131168319.39303127,123917472.7677518,114338713.52750525,101524386.74654533,91402163.17335697,104798804.65393552
111885021.91690715,125853265.98875684,131168191.26255488,123917449.47925773,114338839.65248083,101524406.2012044,91402045.28814691,104798845.63866587
111884991.83560725,125853185.14542244,131168177.79597506,123917420.23222281,114338672.29740295,101524394.77568011,91401967.32995135,104798844.43812202
111885062.72482482,125853244.44121273,131168249.36456454,123917460.259406,114338840.84128457,101524429.55861732,91402227.4467389,104798863.10202615
111885094.0219289,125853193.27074187,131168206.44965898,123917476.46456757,114338807.6887133,101524482.06169719,91402003.08499694,104798831.9288591
111885014.43856552,125853312.84620303,131168153.5473315,123917333.76952468,114338810.73127133,101524407.2536898,91402273.31269689,104798905.41543609
111885092.09720837,125853213.55430782,131168169.15058844,123917521.24561273,114338737.473603,101524462.41149181,91401992.27809197,104798859.62640047
111885013.36491118,125853191.00111344,131168263.80942702,123917561.90476258,114338825.84363234,101524402.79447505,91401976.64622246,104798875.55540045
111885063.67236628,125853236.23312393,131168264.64686175,123917459.14984421,114338717.01055409,101524390.91607845,91402100.11832517,104798849.1950474
111885109.51194696,125853263.14711337,131168244.82427992,123917456.51142918,114338824.98344158,101524427.63556074,91402089.96685557,104798862.6842859
111884952.64600256,125853226.33863162,131168150.5267468,123917575.32647863,114338846.1910548,101524398.77695082,91402126.24390307,104798850.91426064
111885011.78145663,125853161.32038414,131168149.52747776,123917473.71636619,114338732.26424214,101524406.9434707,91401949.88505177,104798911.34481867
