carrier_phase_1,carrier_phase_2,carrier_phase_3,carrier_phase_4,carrier_phase_5,carrier_phase_6,carrier_phase_7,carrier_phase_8
108656355.41505207,122803823.1742719,123399961.85817944,126033433.92448807,109135198.63944654,102202839.27957596,95062404.03206891,96181744.71518393
108656405.0854715,122803888.7378249,123400066.8410479,126033400.99820553,109135153.02928634,102202817.7527114,95062424.8789641,96181685.9681616
108656256.03259034,122803877.62846218,123400014.7396453,126033340.77236834,109135005.72792731,102202913.29388091,95062505.0531457,96181744.93849003
108656323.36615266,122803955.49098575,123399993.53248872,126033343.00298087,109135198.99936822,102202834.17263745,95062416.51148598,96181635.87594123
108656308.6204974,122804036.47523192,123399953.50872707,126033401.01423335,109135109.83551143,102202984.82435703,95062508.03786007,96181714.02201445
108656321.60473262,122804015.58843593,123399931.36462758,126033389.29256064,109135162.33173676,102202902.03357321,95062506.38724561,96181704.4557167
108656351.43181,122803889.26387352,123400164.5622396,126033302.05806696,109135135.2436477,102202861.48342818,95062557.40565568,96181662.45517397
108656260.63823783,122803934.12185308,123400043.70507812,126033405.99254258,109135070.44902734,102202860.04000925,95062443.80695719,96181703.94366553
108656325.60998136,122803979.58656907,123399915.5122069,126033351.47934243,109135084.96110693,102202806.87698658,95062584.7455713,96181559.16474712
108656314.15422472,122803953.5839252,123399995.85341404,126033319.38437347,109135077.46607272,102202903.55163687,95062482.23632789,96181738.06180508
108656325.67055896,122803903.18549474,123399957.04175101,126033270.79780656,109135100.60081781,102202895.34001777,95062505.16896118,96181775.80908372
108656372.12400573,122803848.20473695,123400004.19969475,126033420.0887242,109135045.70960632,102202941.86690342,95062380.70321926,96181523.10771671
108656313.17988461,122803892.87255988,123400023.7754453,126033415.56414641,109135146.15853447,102202868.46437413,95062535.54832228,96181699.15416236
108656259.67456304,122803947.07669273,123400045.82165642,126033415.54706149,109135022.26382579,102202875.36487034,95062475.62775274,96181654.80836616
108656384.908308,122804051.38811557,123400038.1000084,126033446.07899967,109135131.52638632,102202904.12495406,95062470.06491256,96181689.63548672
108656357.83848448,122803970.80983233,123400008.05681811,126033281.06628975,109135103.97545923,102202897.89722101,95062480.72595842,96181624.39786771
108656308.23562506,122804045.86247385,123399992.36473618,126033331.33229119,109135057.66030166,102202865.02940379,95062410.1979533,96181656.52531241
108656351.31957906,122803865.040603,123400083.27793178,126033336.70267983,109135061.722082,102202950.32259127,95062406.20599711,96181717.3577443
108656373.37182282,122803843.35518628,123400100.93341328,126033429.23073165,109135090.15908882,102202903.0841367,95062598.25926587,96181489.5460956
108656382.42054342,122803912.40288842,123399967.96142402,126033314.4246886,109135067.8225892,102203005.31077115,95062518.1393485,96181753.92194483
108656258.25686188,122803947.1319673,123399997.55852322,126033372.75016479,109135081.10247716,102202816.63303697,95062412.52735381,96181682.18225059
108656264.8834696,122803910.1367474,123399927.0244939,126033304.17086315,109135099.97537205,102202906.23925276,95062438.62750001,96181678.11084625
108656341.916324,122803909.72307271,123399968.95867981,126033301.19175689,109135080.00381933,102202826.85656506,95062495.13331613,96181685.37532857
108656348.30334313,122803815.63550183,123399998.5456992,126033410.58769645,109135056.55596603,102202877.47152576,95062456.10163043,96181647.38436349
108656454.35508572,122803853.88731225,123400020.13608588,126033400.43840232,109135092.14508748,102202970.8856154,95062473.36715454,96181708.14877185
108656267.09720036,122803894.17417412,123400056.44167458,126033369.50250828,109135111.86869471,102202834.81216645,95062489.79367252,96181578.06638029
108656380.7472129,122803955.90412293,123400012.2119457,126033354.08629714,109135035.52316889,102202905.96050721,95062491.43481821,96181675.86735168
108656386.29721937,122803896.59972596,123400052.52503395,126033345.04185511,109135080.04170367,102202852.5670196,95062474.00119472,96181721.71353242
108656394.42397688,122803898.7947461,123400052.21256496,126033395.46207729,109135078.46808736,102202858.11672834,95062334.38433428,96181670.11848375
108656298.64122371,122803890.75680079,123400073.78683874,126033322.13994418,109135143.35969254,102202900.66046387,95062411.5510399,96181640.16268098
108656280.48641108,122803982.49950556,123400006.4011321,126033313.22424096,109135094.69850814,102202888.84068052,95062377.37140404,96181608.87650757
108656341.45394677,122804051.79317835,123400048.98202758,126033348.22167006,109135064.98654641,102202787.56056172,95062359.3538293,96181695.95690982
108656381.80038346,122803997.28071457,123400042.5973569,126033374.25564831,109135072.75200464,102202784.27524973,95062482.51381634,96181779.39533028
108656367.54900534,122803876.74983603,123399932.18551067,126033316.44588405,109135121.59371695,102202794.89895236,95062425.7068943,96181669.86493586
108656365.15969016,122803990.12209825,123400056.81678668,126033323.13833483,109135105.12767187,102202887.90374245,95062416.85247491,96181736.05002294
108656340.2772746,122803857.71259865,123400126.07244106,126033370.14950536,109135065.13654047,102202917.16420458,95062438.79996501,96181662.42353567
108656296.14873746,122803893.72262666,123400082.06000568,126033321.67390357,109135028.27930441,102202957.6561118,95062377.51735476,96181705.99541098
108656314.63320298,122803863.47794737,123400059.40117042,126033320.10580526,109135097.29928724,102202762.19941814,95062487.71433996,96181637.59521617
108656365.49821858,122803864.61926533,123400132.43682368,126033391.25769988,109135084.56640859,102202818.49597035,95062429.97657771,96181735.90054141
108656355.39539075,122803856.52428974,123400041.3922909,126033292.04395263,109135056.95250086,102202902.66060787,95062424.7839669,96181721.29934499
108656366.68234761,122803924.06217329,123399990.2275255,126033357.78616998,109135010.30499952,102202876.78870018,95062539.17171769,96181673.99404213
108656315.44844271,122803893.29574202,123400016.62661007,126033303.80281919,109135141.39193776,102202912.76720776,95062431.7102105,96181675.19807662
108656411.29764278,122803983.71441862,123400090.7297956,126033334.3183605,109135123.61952166,102202889.87756382,95062401.4981681,96181664.1945856
108656474.4923809,122803844.59318104,123400126.74048997,126033309.66634336,109135054.55562693,102202909.94196118,95062522.21282057,96181643.51277645
108656291.28852,122803926.6225168,123400031.35082062,126033286.39221734,109135049.97455195,102202880.959043,95062453.01449472,96181598.65709579
108656310.85007,122803915.08017991,123400060.26283924,126033309.24223322,109135126.96048962,102202978.43376637,95062480.27547015,96181710.48171684
108656338.52852978,122803978.8950027,123400120.08480163,126033389.63673818,109135091.99958807,102202938.50617003,95062485.2880763,96181636.18131322
108656353.72845216,122803973.44633138,123400013.46718189,126033291.92415945,109135155.56048459,102202801.89336291,95062543.93206728,96181651.78697428
108656337.21887861,122803996.82091644,123400027.04388534,126033316.81173249,109135030.55778706,102202782.16117096,95062535.86694965,96181743.99641523
108656360.30497342,122803979.33934139,123400042.40427007,126033350.19684038,109135120.70619386,102202955.6688089,95062460.99717736,96181692.75312923
108656327.38520698,122803932.72710961,123400013.70130107,126033329.7061047,109135098.00696792,102202844.90428211,95062497.74216193,96181691.18287146
108656323.99184363,122803882.33129965,123399988.51028673,126033360.75933278,109135156.07953557,102202834.7230058,95062431.54325575,96181757.50055714
108656362.79664627,122803969.42738983,123400117.01179048,126033376.662567,109134977.46128196,102202842.74757385,95062479.78351112,96181549.75022721
108656435.34667297,122803938.24124934,123400034.63684992,126033325.49397786,109135052.7556398,102202825.00412673,95062427.62037893,96181704.94070017
108656307.67113432,122803862.1884726,123400082.55255869,126033377.51301442,109135140.39261067,102202897.17018433,95062357.62167451,96181704.21476477
108656140.3798855,122803896.54274744,123400061.53799254,126033337.05756219,109135096.65800488,102202843.85060197,95062477.98616993,96181711.43415155
108656400.09661059,122803866.11267774,123399999.93269314,126033368.20682685,109135111.22083998,102202851.17174567,95062461.65395813,96181789.37090884
108656291.25625739,122803926.38250248,123399970.83506542,126033399.79038268,109135055.08122045,102202925.8038246,95062391.83373931,96181675.60305941
108656327.87813595,122803918.89596277,123400116.00866352,126033345.42758134,109135099.43679455,102202947.09797534,95062486.62571996,96181674.1743482
108656293.65680934,122803865.84525795,123400130.76826672,126033415.89604641,109135144.7247719,102202902.19650392,95062462.4965891,96181768.69103882
108656307.53568822,122803873.9969205,123400022.9924342,126033325.60286115,109135063.20744275,102202811.14598076,95062484.35370547,96181620.12482409
108656331.92839362,122803924.01696976,123400020.65431482,126033375.39627782,109135098.61560406,102202948.50013642,95062501.08297253,96181643.26324725
108656257.16919875,122803920.99294299,123400029.33238718,126033358.12418139,109135141.24314904,102202847.00464083,95062529.20466593,96181713.10317433
108656283.55183326,122803883.37062506,123400003.61882526,126033395.81861548,109135024.40498985,102202874.17958039,95062473.79519957,96181716.63331135
108656349.92028679,122803917.83804917,123400022.17085862,126033357.72853343,109135066.78457095,102202861.25297147,95062470.8200808,96181568.34781355
108656423.15942995,122803898.74748026,123400039.09980959,126033332.40787998,109135029.57347433,102202808.44808199,95062616.63039869,96181742.94239236
108656302.1284834,122803886.69176708,123400043.51140583,126033279.00574154,109135122.70767209,102202916.04350492,95062379.64637384,96181763.9880581
108656343.87221329,122803921.672333,123400035.75496334,126033445.89212538,109135085.50868775,102202953.30626224,95062384.32724252,96181683.42238587
108656334.61334941,122804042.75487208,123399998.77360244,126033221.25347619,109135166.5391563,102202884.49103789,95062481.3511458,96181681.79198092
108656300.24719109,122803783.74193555,123399969.11683984,126033391.54391581,109135103.08604603,102202866.30793796,95062362.80234572,96181679.95245092
108656367.91654882,122803889.26667188,123400030.60932046,126033329.55045126,109135088.5779461,102202885.45623899,95062510.21406795,96181623.25318629
108656307.10142978,122804004.2354622,123399976.42889549,126033425.37531456,109135074.05166502,102202931.52205771,95062376.5967801,96181629.62845206
108656332.84399717,122803900.08959839,123400037.50099646,126033326.6061996,109135073.26413324,102202854.3743115,95062433.56242327,96181715.58793584
108656354.35367477,122803876.88045126,123400086.30575189,126033361.28495899,109135061.48810285,102202883.01350921,95062402.96312465,96181696.62103218
108656301.24411827,122803892.75426407,123400069.21663639,126033349.8871901,109135086.95658548,102202880.93917628,95062425.61007549,96181645.43465048
108656380.25662167,122803925.13170011,123400030.12081824,126033463.65234327,109135120.7256444,102202808.65029752,95062431.44864684,96181702.93425235
108656327.46220165,122803925.32778804,123400056.42982456,126033443.41907352,109135139.66280696,102202889.554849,95062420.9121279,96181638.37582459
108656266.62504323,122803923.16309965,123400103.20213342,126033383.08493869,109135120.53201157,102202830.10749431,95062450.21725501,96181643.31937739
108656338.04639758,122803824.91274129,123399943.15242891,126033414.79795454,109135131.91328612,102202855.65756135,95062450.63111897,96181667.74922498
108656297.87198247,122803971.55071066,123399936.79492582,126033329.79286295,109135006.35952234,102202961.70220226,95062459.17198287,96181709.12107813
108656368.06877805,122803965.04208668,123400045.16240455,126033308.16213894,109135093.25163607,102202826.87864631,95062488.33513886,96181732.20207037
108656317.6583756,122803928.1924712,123399907.62445618,126033283.51976323,109135117.7529007,102202826.22074413,95062465.3493552,96181620.89907083
108656348.44583708,122803826.97373882,123400000.64550208,126033371.57942373,109135030.67805058,102202966.47248906,95062532.27680293,96181713.78064662
108656239.95230885,122803912.04128654,123400111.32689613,126033374.99225,109135027.08570862,102202856.32297367,95062354.64016464,96181712.78438641
108656341.19625226,122803840.14748122,123400030.0098596,126033427.94501978,109135025.90674597,102202835.59944522,95062396.45029576,96181689.09247674
108656323.69533469,122803832.31379212,123400035.62882939,126033377.48603708,109135041.23550187,102202811.58301586,95062440.83950268,96181683.64758925
108656312.66271996,122803980.43606487,123400022.13721934,126033323.53852117,109135088.51781169,102202817.48603757,95062428.55386885,96181709.28236261
108656353.8089272,122803870.46810551,123400002.66127743,126033372.19941846,109135129.2356538,102202868.3117206,95062430.86591995,96181635.48816176
108656352.29880424,122803929.79801027,123399954.17439622,126033409.50747454,109135051.6470322,102203002.10343994,95062498.83089192,96181678.03378543
108656307.47539595,122803878.83397578,123399940.5417443,126033349.62024872,109135094.15465127,102202862.21863277,95062551.26427811,96181645.94016655
108656295.32351449,122803851.15778549,123399991.85974075,126033397.79518352,109135009.948761,102202969.6955345,95062543.54828691,96181670.72489958
108656291.3321469,122803979.54609339,123399981.69382039,126033334.59522478,109135168.8990557,102202874.97414084,95062436.42685291,96181662.95922685
108656196.0499857,122803899.92851762,123400028.44352448,126033374.25220299,109135037.1483013,102202775.73265795,95062447.88792782,96181737.67030641
108656230.41028796,122803926.72821614,123400033.26404993,126033390.38624081,109135144.21335824,102202872.08035545,95062436.30675057,96181719.30071071
108656397.71631382,122803898.93287005,123400004.41580714,126033354.44781029,109135018.80325721,102202944.7929826,95062432.53501184,96181693.90422188
108656276.2622822,122803942.50715855,123400008.31624924,126033371.5320745,109135071.01879485,102202940.7768504,95062349.38745353,96181672.66254936
108656328.71827745,122803827.4310448,123400063.65598196,126033322.17803128,109135204.65339462,102203014.96818511,95062468.10025285,96181600.45689869
108656330.83391464,122803912.92944263,123400080.59264153,126033306.85328284,109135150.17021738,102202904.46779287,95062508.5374327,96181747.73102665
108656322.66225672,122803866.17315327,123399952.33641963,126033371.63969296,109135089.32789654,102202869.00937055,95062500.63780832,96181613.39219421
108656255.29895674,122803985.91603376,123400076.67910331,126033412.96913017,109135124.44387546,102202784.71184197,95062384.74331708,96181759.77694464
108656233.15412417,122803981.15481095,123400021.34286731,126033331.0615329,109135053.6655818,102202907.75113411,95062557.34557682,96181586.17749445
108656341.14051521,122803924.2432668,123400012.95833994,126033359.98703636,109135159.26963979,102202802.4820765,95062456.02948375,96181631.52264257
108656303.90819992,122803923.63844329,123400005.40303291,126033342.60612752,109135156.44774906,102202871.5173018,95062457.1175744,96181612.67231987
108656388.18997268,122803886.76058507,123400032.51863322,126033415.86847548,109135074.83949092,102202830.11444047,95062404.85138914,96181592.8604051
108656357.40833037,122803897.07252367,123399953.76275763,126033342.96835795,109135087.6005292,102202936.73652212,95062413.87326449,96181694.54582152
108656442.4576184,122803912.26664591,123400062.95204222,126033361.61408868,109135057.12406115,102202908.00685997,95062378.3973055,96181683.38249072
108656557.27963568,122803866.92469525,123399937.36643805,126033293.41632181,109135170.32131991,102202825.58036856,95062429.53243633,96181702.71795352
108656354.82263027,122803831.7613092,123400036.23441926,126033325.31198244,109135098.127936,102202915.94521554,95062492.65786967,96181659.45077671
108656286.24307488,122803888.93433611,123399996.0714158,126033317.06012091,109135028.64097625,102202736.38043576,95062389.66279832,96181693.32714991
108656367.69047455,122803917.03216992,123400073.30033255,126033301.71306913,109135200.27408357,102202984.51015024,95062508.50875533,96181785.58162037
108656279.97699533,122803906.66278253,123400003.20595643,126033291.2347595,109135182.66882777,102202881.43581824,95062418.90495805,96181659.58496238
108656233.68860407,122803960.88034922,123399988.15666588,126033413.79171057,109135010.49652714,102202807.50652565,95062510.09342693,96181654.79812914
108656255.51402317,122803956.5848639,123400005.26888944,126033365.2786732,109135101.92688847,102202930.70790915,95062477.89384304,96181760.319283
108656305.59936598,122803989.3152425,123400022.4394291,126033396.8802205,109135084.44437979,102202896.76169097,95062513.26364753,96181714.9255547
108656384.84900546,122803907.04238681,123400024.84872079,126033251.12579854,109135095.83550268,102202981.73684353,95062401.04376467,96181654.49760637
108656292.75397733,122803776.24900986,123400011.85857257,126033369.42849524,109135028.1329387,102202935.75474891,95062453.22632886,96181689.59656624
108656426.93300863,122803897.59329157,123399975.72895549,126033372.0142739,109135110.47284599,102202906.32016483,95062388.49745023,96181646.34685555
108656249.95608327,122803957.43799673,123400023.97942042,126033299.98743574,109135151.21347643,102202985.15816322,95062433.76590271,96181592.24445428
108656318.93711728,122803959.49541149,123399959.16159002,126033370.49986674,109135075.40443231,102202858.50995703,95062443.51764214,96181731.64715986
108656378.54050459,122803971.11111662,123400025.66525017,126033364.45899749,109135077.17991206,102202943.04907551,95062484.48300405,96181734.57813646
108656349.4901116,122803901.85591415,123400061.72230044,126033421.8076438,109135064.80415267,102202895.64659944,95062503.52040567,96181772.47466327
108656314.66292077,122803931.47253239,123399954.66983613,126033284.34006645,109135220.82943302,102202841.92407675,95062522.51995887,96181765.72230218
108656318.51903366,122803985.7999845,123399975.83554107,126033402.35815996,109135063.95736416,102202781.13344468,95062413.66526076,96181610.71304627
108656289.46666269,122803973.67944841,123400060.64262187,126033339.21476439,109134981.37826163,102202810.8104399,95062505.31104532,96181663.14500047
108656249.00896245,122803925.52771991,123400048.06326328,126033282.3334402,109135050.79835404,102202802.43885453,95062515.5159164,96181689.44124056
108656351.43834211,122803966.46420395,123399972.93800914,126033414.9013917,109135031.52887894,102202993.52881444,95062479.19793548,96181639.89335404
108656245.30499624,122803898.74249364,123399949.62169646,126033285.34399159,109135110.26567131,102202955.14599298,95062420.89771767,96181754.46927853
108656347.47116637,122803934.41870962,123399909.35387553,126033383.10466754,109135078.00361569,102202839.25101794,95062564.33290063,96181683.1148558
108656413.33287491,122803951.77612017,123399983.1224919,126033342.73937559,109135030.37388387,102202804.2273094,95062477.4617749,96181610.90972517
108656289.25196326,122804021.41920656,123400038.57105339,126033360.3894145,109135032.40257215,102202863.82617638,95062371.37035006,96181659.55828722
108656267.36815009,122803945.13391533,123399925.93101713,126033301.51646817,109135108.74842285,102202934.63166086,95062525.80816844,96181684.44334038
108656339.28392562,122803906.40997678,123400031.55733876,126033280.61107959,109135036.25164258,102202927.97919062,95062469.77030429,96181664.23196273
108656328.8632044,122803881.96617374,123400005.88358468,126033325.62643291,109135080.88991667,102202919.21530528,95062460.47770576,96181674.065624
108656412.64274003,122803986.06366988,123400086.21132207,126033425.78044437,109135074.80119137,102202933.14394635,95062445.81524792,96181656.04977162
108656319.32035665,122803886.49599461,123400066.59495735,126033299.5058207,109135174.23380996,102202882.57336636,95062466.24806969,96181649.17720982
108656203.85272565,122803898.18979786,123400023.41806664,126033253.899126,109135176.91545165,102202823.53034715,95062357.97921504,96181704.29707362
108656373.36434507,122803724.99382992,123400006.70317051,126033301.25666977,109135124.21193588,102202885.62888387,95062457.31268114,96181656.1358503
108656391.24367751,122803977.95945069,123399982.30223419,126033335.0441011,109135085.75547026,102202962.06485534,95062548.28833109,96181701.29645629
108656328.91733254,122803944.9343612,123400051.05157475,126033330.7208379,109135061.34302308,102202932.89048931,95062501.5173081,96181681.31075932
108656353.8631846,122803945.5443706,123400037.75733064,126033416.40127331,109135098.92146254,102202844.68955849,95062428.15999545,96181592.99758068
108656395.76331834,122803890.79348803,123399986.16353092,126033314.88732865,109135076.25430539,102202860.88872461,95062554.00407583,96181667.04230972
108656229.2053055,122803927.5736852,123400030.40540287,126033343.13372533,109135069.24755214,102202910.68662927,95062363.97664215,96181616.14414477
108656325.63882095,122803868.67772917,123400015.81682825,126033403.49721658,109135083.64695403,102202906.46516834,95062483.49301669,96181684.42056969
108656389.18611579,122803970.349479,123400044.27673173,126033374.01787215,109135064.06150922,102202921.8650084,95062370.61010769,96181645.9715089
108656232.51231503,122803885.88265252,123400015.68017864,126033366.49914329,109135153.76340115,102202813.00585543,95062477.41004977,96181694.47878069
108656403.45959845,122803971.6741574,123399967.34852362,126033256.35770833,109135001.67410259,102202923.2786375,95062438.19323298,96181742.91508947
108656276.1733329,122803929.76926936,123400076.64771923,126033418.60896365,109135090.54982506,102202893.98791091,95062473.811015,96181733.53766856
108656354.60486263,122803946.25350437,123400055.13937908,126033398.52926102,109135218.83258197,102202894.6975221,95062536.07378782,96181753.82012168
108656283.9036951,122803982.38634385,123399983.30708176,126033387.89775845,109135034.0936601,102203006.62893984,95062416.69534576,96181642.61559723
108656265.96475029,122804022.49998686,123400032.95508319,126033336.14820346,109135097.18756142,102202927.13354616,95062491.24714182,96181622.0858337
108656319.13649566,122803862.23795125,123399983.40439549,126033310.09235643,109135101.26339132,102202873.42616156,95062435.34709872,96181592.99891725
108656431.32121846,122803941.82475707,123399941.77677713,126033318.77185617,109135165.6147161,102202849.59254567,95062444.50602385,96181735.50237617
108656278.9839392,122803817.70361967,123400040.0609048,126033281.23451097,109135140.07286812,102202966.32934849,95062424.9504294,96181712.87958916
108656417.88227294,122803862.14752564,123399948.36723049,126033335.2948267,109135079.48962146,102202874.45005052,95062501.13051718,96181698.36502735
108656337.19209912,122803900.9326396,123400089.14287665,126033392.04704903,109135043.46653306,102202905.77799085,95062359.21640283,96181735.96096173
108656372.59573574,122803883.92190637,123400061.1649873,126033357.51985668,109135104.58430615,102202875.78704676,95062507.5960777,96181691.870694
108656447.69585742,122803955.96193025,123400105.87587619,126033340.4907883,109135109.07214428,102202840.80921552,95062505.11217028,96181693.06028768
108656350.7679576,122803973.8661099,123400054.81948058,126033328.2703315,109135025.36008541,102202855.17968072,95062577.31062572,96181635.23245513
108656349.84139554,122803893.55077644,123400010.16926074,126033293.37072231,109135085.96128598,102202859.94683217,95062477.35838854,96181720.82977955
108656290.3480461,122803956.07601248,123400045.876835,126033431.654856,109135110.91878486,102202951.80607072,95062388.84829265,96181710.28669529
108656243.08842103,122803998.80069537,123400082.053719,126033331.9965672,109135049.9448342,102202903.37808776,95062524.11848032,96181681.98539641
108656331.04668586,122803915.88735025,123400009.49763167,126033263.26276635,109135118.48982385,102202842.9452692,95062454.56679372,96181724.6092446
108656356.31398758,122803896.86074631,123400002.22385454,126033279.40413724,109135138.53327607,102202950.87288593,95062461.19848257,96181719.11197443
108656313.65832561,122803914.58382334,123400050.65741539,126033449.11161268,109135146.86345355,102202730.35849974,95062496.6756796,96181690.19586532
108656302.66024016,122803920.94847116,123400008.46085146,126033255.932556,109135110.89133593,102202971.56008282,95062539.43196912,96181652.39476441
108656370.6809139,122803957.13573742,123399971.98582378,126033355.78289121,109135112.26182173,102202886.45478533,95062448.79440047,96181709.36736897
108656315.59753884,122803951.70924565,123400095.33647132,126033394.70479771,109135002.68687057,102203014.85616496,95062373.98015238,96181624.63944568
108656346.58268473,122803943.05393335,123400081.62036324,126033379.36956443,109135120.89440559,102202989.08258706,95062598.3689551,96181633.16026618
108656299.49829172,122804016.27858964,123400014.88981593,126033409.01955827,109135091.92176987,102202951.6899797,95062390.07465835,96181656.67457806
108656306.98353304,122803840.82239157,123399950.89133324,126033378.18182185,109135155.07973658,102202833.59201875,95062532.64163361,96181688.16295218
108656311.1296131,122803849.63562505,123400116.69548804,126033270.05586846,109135070.9812172,102202921.49829486,95062358.30198286,96181660.61901912
108656287.28959952,122803889.88322484,123399906.17282459,126033299.53111812,109135149.40612876,102202824.24668838,95062408.3458962,96181583.14309645
108656365.55542132,122803963.44234766,123400087.19994614,126033331.18814445,109135082.70160541,102202904.53732447,95062427.15626152,96181623.01949184
108656367.34556638,122803890.13030122,123400010.7485256,126033358.53071594,109135082.09113428,102202873.28120542,95062470.5394637,96181746.96424448
108656364.09601155,122803949.53405522,123400010.569987,126033382.73470233,109135140.54291213,102202967.03147705,95062523.28088719,96181670.48525046
108656331.99487081,122803827.07150823,123400134.28941946,126033483.38160253,109135019.36920631,102202860.60938638,95062516.67645988,96181760.2166123
108656338.82171386,122803910.98149946,123400053.33085631,126033327.3070819,109135034.91333027,102202872.37661229,95062520.43601592,96181757.38243414
108656287.57606557,122803828.00549226,123400042.96755962,126033459.9490248,109135144.22364642,102202872.39304912,95062469.84164837,96181792.19450347
108656361.24026124,122803939.59745196,123400053.63245219,126033327.04141307,109135076.57316798,102202823.62439002,95062488.93605106,96181694.24425668
108656291.16190742,122803974.21137752,123399905.7768711,126033351.85128027,109135081.28189385,102202799.72066128,95062487.03912656,96181692.57293142
108656352.57463033,122803877.68309796,123400086.43755707,126033259.96147302,109135100.4517281,102202902.12154166,95062479.82560998,96181756.07619347
108656389.84848984,122803848.04167108,123399961.36685844,126033415.24139938,109135134.1985787,102202903.14515989,95062517.33928065,96181693.99032524
108656373.63469864,122803982.89532275,123399985.04856178,126033382.38723812,109135055.81851931,102202880.6700163,95062585.49840474,96181605.70121649
108656290.85897249,122803895.98822966,123400083.90206295,126033323.48882583,109135074.88112494,102202874.91980574,95062597.72426581,96181679.53560407
108656365.78681271,122804038.14379404,123400060.57117021,126033267.12184581,109135014.94632545,102202879.70192008,95062517.66278078,96181656.31173621
108656415.19333324,122803802.4358813,123400000.05006348,126033385.75505137,109135044.95827958,102202939.80848368,95062384.03369623,96181704.2367939
108656360.22569965,122803905.80884701,123399937.19048555,126033362.70789932,109135152.99690703,102202923.83608676,95062455.84213495,96181665.79579578
108656328.7900408,122803931.92411897,123399985.63678291,126033287.77908984,109135157.51576099,102202910.6413315,95062479.73457438,96181626.88375115
108656297.75372373,122803951.99763994,123399957.96604621,126033407.46701705,109135029.2601182,102202858.98029394,95062419.99574086,96181828.31707117
108656266.51658383,122803923.9401494,123400032.95906065,126033297.91777125,109135112.62200461,102202921.0170797,95062506.29403198,96181771.10555471
108656392.20308933,122803974.50369026,123400046.14831883,126033387.0372989,109135069.33527046,102202898.02896583,95062394.4676569,96181637.50405072
108656306.46082266,122803859.11337562,123399993.17012185,126033369.36088237,109135090.96578786,102202904.51924726,95062361.58461359,96181616.84164138
108656264.82247981,122804016.13416262,123399986.7498886,126033377.0983444,109135137.4997407,102202845.51010263,95062461.13504751,96181631.54016659
108656248.7863531,122803919.43516015,123400041.10575566,126033367.38723898,109135166.5469892,102202886.54342556,95062340.16506824,96181669.86555181
108656226.47505422,122803882.5292477,123400049.36175554,126033316.84881207,109135100.94257547,102202929.48683758,95062488.06386253,96181669.85213594
108656338.28865138,122803901.08712547,123399996.83279146,126033282.82398121,109135044.30118336,102202979.43822153,95062477.2441338,96181652.7620289
108656409.56100355,122803920.4933186,123400059.56322639,126033400.48222741,109135117.9408583,102202885.5065604,95062305.10314602,96181701.34353457
108656308.50582848,122803923.78492498,123400045.34372655,126033393.65868373,109135095.02409232,102202802.81060077,95062447.66545895,96181689.69179446
108656337.68864168,122803836.28549615,123400032.70222956,126033399.78324847,109135049.49351515,102202918.03800529,95062462.56059805,96181674.99813502
108656356.68970646,122803843.64552481,123400087.79345363,126033296.29807813,109135105.70044753,102202892.40215258,95062411.0060977,96181707.42087935
108656194.31087813,122803959.99934316,123399972.41533968,126033342.53284836,109135123.4961143,102202883.15300317,95062471.02073668,96181781.4948669
108656342.09803031,122803927.31424293,123400018.70742057,126033345.25848016,109135059.1926925,102202946.7321912,95062484.9329495,96181721.98032966
108656273.32173994,122803986.82219999,123399981.66643569,126033408.8750085,109135085.3841312,102202879.4754454,95062454.70442101,96181650.03116217
108656239.16503079,122803914.40206097,123399996.6934773,126033407.21615857,109135101.15094732,102202876.8525268,95062390.2145326,96181595.37411074
108656377.29013763,122804000.85912336,123400103.17114878,126033270.88673992,109135081.47104418,102202838.00831893,95062518.10650395,96181629.67016368
108656369.76182935,122803871.73312213,123400077.73094854,126033404.32399872,109135081.56889923,102202810.4432293,95062524.42084113,96181694.56228447
108656266.34928468,122803950.09649637,123399966.316433,126033169.27686203,109135127.41622598,102202850.06752242,95062453.72533752,96181683.02303465
108656236.15640926,122804024.38883698,123400082.62206818,126033376.2489463,109135155.08930081,102202823.92083263,95062494.32721703,96181652.33343695
108656226.65766895,122803858.68753526,123399957.74768409,126033377.74271028,109135127.21962687,102202891.52731925,95062524.99221626,96181641.88577807
108656356.36341566,122803876.45804486,123399999.42224854,126033411.78021157,109135040.62088995,102202862.73065098,95062433.04759483,96181610.36660768
108656327.21069376,122803921.77595045,123399982.73419113,126033403.28979175,109135072.6518727,102202905.40551274,95062458.2583975,96181606.97526221
108656370.94218907,122803894.0339917,123400071.70259018,126033251.90545121,109135129.0000284,102202890.9222954,95062554.07807392,96181569.84358816
108656360.1934274,122803932.34098482,123399971.79035671,126033372.11116008,109135116.98237622,102202885.04023173,95062441.4160934,96181642.27153696
108656285.17409696,122803932.45788217,123400000.23199457,126033420.1701794,109135087.9803721,102202843.862128,95062445.00861698,96181712.82875781
108656314.61115815,122803847.78520508,123400063.47572318,126033266.8406486,109135224.63548335,102202840.26353247,95062500.93332292,96181731.07299234
108656339.46754812,122803915.61039399,123400079.76677424,126033427.99465068,109135143.42165942,102202933.75470416,95062396.76680465,96181715.71737021
108656393.09146802,122803952.97987683,123400076.7053595,126033428.65214524,109135127.06494226,102203023.2515345,95062515.0398207,96181738.62396552
108656335.9166704,122803898.70817216,123399984.6013989,126033384.30552492,109135034.95005804,102202829.68473281,95062493.25302316,96181625.27553251
